	 its 	 r 	 ds 	 Newton iteration 	 flag 	 tol 	 residual 	 F(u;r) 	 iterations needed 
 585 	 0.0034515232 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 586 	 0.0034612598 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 587 	 0.0034709964 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 588 	 0.0034807329 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 589 	 0.0034904695 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 590 	 0.0035002061 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 591 	 0.0035099427 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 592 	 0.0035196793 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 593 	 0.0035294159 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 594 	 0.0035391525 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 595 	 0.0035488890 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 596 	 0.0035586256 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 597 	 0.0035683622 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 598 	 0.0035780988 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 599 	 0.0035878354 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 600 	 0.0035975720 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 601 	 0.0036073085 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 602 	 0.0036170451 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 603 	 0.0036267817 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 604 	 0.0036365183 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 605 	 0.0036462549 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 606 	 0.0036559915 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 607 	 0.0036657280 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 608 	 0.0036754646 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 609 	 0.0036852012 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 610 	 0.0036949378 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 611 	 0.0037046744 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 612 	 0.0037144110 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 613 	 0.0037241476 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 614 	 0.0037338841 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 615 	 0.0037436207 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 616 	 0.0037533573 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 617 	 0.0037630939 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 618 	 0.0037728305 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 619 	 0.0037825671 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 620 	 0.0037923036 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 621 	 0.0038020402 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 622 	 0.0038117768 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 623 	 0.0038215134 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 624 	 0.0038312500 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 625 	 0.0038409866 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 626 	 0.0038507232 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 627 	 0.0038604597 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 628 	 0.0038701963 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 629 	 0.0038799329 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 630 	 0.0038896695 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 631 	 0.0038994061 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 632 	 0.0039091427 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 633 	 0.0039188792 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 634 	 0.0039286158 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 635 	 0.0039383524 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 636 	 0.0039480890 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 637 	 0.0039578256 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 638 	 0.0039675622 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 639 	 0.0039772987 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 640 	 0.0039870353 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 641 	 0.0039967719 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 642 	 0.0040065085 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 643 	 0.0040162451 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 644 	 0.0040259817 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 645 	 0.0040357183 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 646 	 0.0040454548 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 647 	 0.0040551914 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 648 	 0.0040649280 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 649 	 0.0040746646 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 650 	 0.0040844012 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 651 	 0.0040941378 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 652 	 0.0041038743 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 653 	 0.0041136109 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 654 	 0.0041233475 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 655 	 0.0041330841 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 656 	 0.0041428207 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 657 	 0.0041525573 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 658 	 0.0041622939 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 659 	 0.0041720304 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 660 	 0.0041817670 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 661 	 0.0041915036 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 662 	 0.0042012402 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 663 	 0.0042109768 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 664 	 0.0042207134 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 665 	 0.0042304499 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 666 	 0.0042401865 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 667 	 0.0042499231 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 668 	 0.0042596597 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 669 	 0.0042693963 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 670 	 0.0042791329 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 671 	 0.0042888694 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 672 	 0.0042986060 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 673 	 0.0043083426 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 674 	 0.0043180792 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 675 	 0.0043278158 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 676 	 0.0043375524 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 677 	 0.0043472890 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 678 	 0.0043570255 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 679 	 0.0043667621 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 680 	 0.0043764987 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 681 	 0.0043862353 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 682 	 0.0043959719 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 683 	 0.0044057085 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 684 	 0.0044154450 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 685 	 0.0044251816 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 686 	 0.0044349182 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 687 	 0.0044446548 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 688 	 0.0044543914 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 689 	 0.0044641280 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 690 	 0.0044738646 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 691 	 0.0044836011 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 692 	 0.0044933377 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 693 	 0.0045030743 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 694 	 0.0045128109 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 695 	 0.0045225475 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 696 	 0.0045322841 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 697 	 0.0045420206 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 698 	 0.0045517572 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 699 	 0.0045614938 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 700 	 0.0045712304 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 701 	 0.0045809670 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 702 	 0.0045907036 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 703 	 0.0046004401 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 704 	 0.0046101767 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 705 	 0.0046199133 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 706 	 0.0046296499 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 707 	 0.0046393865 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 708 	 0.0046491231 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 709 	 0.0046588597 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 710 	 0.0046685962 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 711 	 0.0046783328 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 712 	 0.0046880694 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 713 	 0.0046978060 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 714 	 0.0047075426 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 715 	 0.0047172792 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 716 	 0.0047270157 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 717 	 0.0047367523 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 718 	 0.0047464889 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 719 	 0.0047562255 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 720 	 0.0047659621 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 721 	 0.0047756987 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 722 	 0.0047854353 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 723 	 0.0047951718 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 724 	 0.0048049084 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 725 	 0.0048146450 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 726 	 0.0048243816 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 727 	 0.0048341182 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 728 	 0.0048438548 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 729 	 0.0048535913 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 730 	 0.0048633279 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 731 	 0.0048730645 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 732 	 0.0048828011 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 733 	 0.0048925377 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 734 	 0.0049022743 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 735 	 0.0049120108 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 736 	 0.0049217474 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 737 	 0.0049314840 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 738 	 0.0049412206 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 739 	 0.0049509572 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 740 	 0.0049606938 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 741 	 0.0049704304 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 742 	 0.0049801669 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 743 	 0.0049899035 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 744 	 0.0049996401 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 745 	 0.0050093767 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 746 	 0.0050191133 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 747 	 0.0050288499 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 748 	 0.0050385864 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 749 	 0.0050483230 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 750 	 0.0050580596 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 751 	 0.0050677962 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 752 	 0.0050775328 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 753 	 0.0050872694 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 754 	 0.0050970060 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 755 	 0.0051067425 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 756 	 0.0051164791 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 757 	 0.0051262157 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 758 	 0.0051359523 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 759 	 0.0051456889 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 760 	 0.0051554255 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 761 	 0.0051651620 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 762 	 0.0051748986 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 763 	 0.0051846352 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 764 	 0.0051943718 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 765 	 0.0052041084 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 766 	 0.0052138450 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 767 	 0.0052235816 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 768 	 0.0052333181 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 769 	 0.0052430547 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 770 	 0.0052527913 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 771 	 0.0052625279 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 772 	 0.0052722645 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 773 	 0.0052820011 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 774 	 0.0052917376 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 775 	 0.0053014742 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 776 	 0.0053112108 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 777 	 0.0053209474 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 778 	 0.0053306840 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 779 	 0.0053404206 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 780 	 0.0053501571 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 781 	 0.0053598937 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 782 	 0.0053696303 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 783 	 0.0053793669 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 784 	 0.0053891035 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 785 	 0.0053988401 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 786 	 0.0054085767 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 787 	 0.0054183132 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 788 	 0.0054280498 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 789 	 0.0054377864 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 790 	 0.0054475230 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 791 	 0.0054572596 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 792 	 0.0054669962 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 793 	 0.0054767327 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 794 	 0.0054864693 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 795 	 0.0054962059 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 796 	 0.0055059425 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 797 	 0.0055156791 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 798 	 0.0055254157 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 799 	 0.0055351523 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 800 	 0.0055448888 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 801 	 0.0055546254 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 802 	 0.0055643620 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 803 	 0.0055740986 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 804 	 0.0055838352 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 805 	 0.0055935718 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 806 	 0.0056033083 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 807 	 0.0056130449 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 808 	 0.0056227815 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 809 	 0.0056325181 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 810 	 0.0056422547 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 811 	 0.0056519913 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 812 	 0.0056617278 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 813 	 0.0056714644 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 814 	 0.0056812010 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 815 	 0.0056909376 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 816 	 0.0057006742 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 817 	 0.0057104108 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 818 	 0.0057201474 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 819 	 0.0057298839 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 820 	 0.0057396205 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 821 	 0.0057493571 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 822 	 0.0057590937 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 823 	 0.0057688303 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 824 	 0.0057785669 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 825 	 0.0057883034 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 826 	 0.0057980400 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 827 	 0.0058077766 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 828 	 0.0058175132 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 829 	 0.0058272498 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 830 	 0.0058369864 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 831 	 0.0058467230 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 832 	 0.0058564595 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
 833 	 0.0058661961 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000079 	 --- 
